Frame,Family,Genus,Species,SN,Number,TL
71,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
71,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,15
72,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
72,Labridae,Coris,batuensis,Coris_batuensis,1,12
72,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
73,Labridae,Coris,batuensis,Coris_batuensis,1,14
73,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
73,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
73,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
74,Labridae,Coris,batuensis,Coris_batuensis,1,12
74,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
74,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,4
75,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
75,Labridae,Coris,batuensis,Coris_batuensis,1,12
75,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
76,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
76,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
76,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
76,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
76,Labridae,Coris,batuensis,Coris_batuensis,1,12
76,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
77,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
77,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
77,Synodontidae,Synodus,variegatus,Synodus_variegatus,1,14
77,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,8
77,Labridae,Macropharyngodon,meleagris,Macropharyngodon_meleagris,1,10
78,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
78,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
78,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
78,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,12
78,Labridae,Coris,gaimard,Coris_gaimard,1,10
78,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
78,Labridae,Coris,batuensis,Coris_batuensis,1,10
78,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,10
79,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,10
79,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
79,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
79,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
79,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,8
79,Labridae,Thalassoma,jansenii,Thalassoma_jansenii,1,15
80,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
80,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
80,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,12
80,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,12
80,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
81,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
81,Labridae,Macropharyngodon,meleagris,Macropharyngodon_meleagris,1,12
81,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
81,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,10
81,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,10
81,Labridae,Coris,gaimard,Coris_gaimard,1,9
81,Labridae,Anampses,geographicus,Anampses_geographicus,1,5
82,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,12
82,Labridae,Coris,gaimard,Coris_gaimard,1,10
82,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
82,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
82,Labridae,Anampses,geographicus,Anampses_geographicus,1,10
82,Labridae,Macropharyngodon,meleagris,Macropharyngodon_meleagris,1,11
82,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
83,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
83,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,10
83,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
83,Labridae,Macropharyngodon,meleagris,Macropharyngodon_meleagris,1,10
83,Labridae,Coris,gaimard,Coris_gaimard,1,10
83,Labridae,Anampses,geographicus,Anampses_geographicus,1,10
84,Labridae,Anampses,geographicus,Anampses_geographicus,1,10
84,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,11
84,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
84,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
84,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,11
84,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
84,Labridae,Macropharyngodon,meleagris,Macropharyngodon_meleagris,1,13
85,Scaridae,Scarus,globiceps,Scarus_globiceps,1,22
85,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,12
85,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,12
85,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
86,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
86,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,10
86,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
87,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
87,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
87,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
87,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
88,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
88,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
88,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
88,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
89,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
89,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
89,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
90,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,2
90,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,4
91,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
91,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
91,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
92,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
93,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
93,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
94,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
95,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
95,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
96,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
96,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,4
97,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
97,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
97,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,2
97,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,4
98,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
98,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
98,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
99,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
99,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
100,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
100,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
100,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
100,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
100,Labridae,Anampses,geographicus,Anampses_geographicus,1,6
100,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,10
100,Labridae,Stethojulis,bandanensis,Stethojulis_bandanensis,1,10
101,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
101,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
101,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
101,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
102,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
103,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
103,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
103,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
104,Synodontidae,Synodus,variegatus,Synodus_variegatus,1,14
104,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
104,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
104,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
104,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
104,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
105,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
105,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
105,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
105,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
106,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
106,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
106,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
106,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
107,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
107,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
107,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
108,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
108,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
108,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
108,Labridae,Thalassoma,jansenii,Thalassoma_jansenii,1,12
109,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,11
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
110,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
110,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
111,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
111,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
112,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
112,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
112,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
112,Labridae,Coris,batuensis,Coris_batuensis,1,10
112,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
113,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
113,Labridae,Coris,batuensis,Coris_batuensis,1,10
113,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Labridae,Coris,batuensis,Coris_batuensis,1,10
114,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
114,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
114,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
115,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
115,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
115,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
115,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
116,Labridae,Coris,batuensis,Coris_batuensis,1,10
116,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,2
116,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,4
116,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
116,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
116,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
117,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
117,Labridae,Coris,batuensis,Coris_batuensis,1,10
117,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
117,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
117,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
118,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
118,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
119,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
119,Labridae,Coris,batuensis,Coris_batuensis,1,12
119,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
119,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
120,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
121,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
121,Labridae,Thalassoma,jansenii,Thalassoma_jansenii,1,12
122,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
122,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
123,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
123,Serranidae,Cephalopholis,cyanostigma,Cephalopholis_cyanostigma,1,15
123,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
123,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,7
124,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
124,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
124,Labridae,Thalassoma,jansenii,Thalassoma_jansenii,1,15
125,Labridae,Thalassoma,jansenii,Thalassoma_jansenii,1,15
125,Tetraodontidae,Canthigaster,valentini,Canthigaster_valentini,1,9
125,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
125,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
126,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
126,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
126,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
126,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
126,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
127,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
127,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
127,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
128,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
128,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
129,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
129,Labridae,Cheilinus,chlorourus,Cheilinus_chlorourus,1,10
130,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
130,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
131,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
131,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
131,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
132,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
132,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
132,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
133,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
133,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
134,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
135,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
135,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
135,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
135,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,8
135,Labridae,Halichoeres,chrysus,Halichoeres_chrysus,1,6
136,Acanthuridae,Ctenochaetus,striatus,Ctenochaetus_striatus,1,23
136,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
136,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
136,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,12
136,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
137,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
137,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
137,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
137,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,12
137,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
137,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,20
138,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
138,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
138,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
138,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
138,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,20
139,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,20
140,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
140,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
140,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
140,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,9
140,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
140,Pomacanthidae,Centropyge,vrolikii,Centropyge_vrolikii,1,10
140,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,10
140,Acanthuridae,Ctenochaetus,striatus,Ctenochaetus_striatus,1,20
141,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
141,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
141,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
142,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
142,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,12
143,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
143,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
143,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
144,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
144,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
144,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
145,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
145,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
145,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
145,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
145,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
145,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
146,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,10
146,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
146,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
146,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
146,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
146,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
146,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
146,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,16
147,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
147,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
147,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,11
147,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
148,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
148,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
148,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
148,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
149,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
149,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
149,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,12
149,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
149,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
149,Nemipteridae,Scolopsis,bilineata,Scolopsis_bilineata,1,12
150,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
150,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
150,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
150,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
151,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
151,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
151,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
152,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
152,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
152,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
153,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
153,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
153,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
154,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
154,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
154,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,2
155,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
155,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
155,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,5
155,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,3
155,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
155,Pseudochromidae,Pseudochromis,fuscus,Pseudochromis_fuscus,1,10
156,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
156,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
157,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
157,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
157,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
158,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
158,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
158,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
159,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
159,Labridae,Halichoeres,melanurus,Halichoeres_melanurus,1,10
159,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
159,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
159,Labridae,Oxycheilinus,digrammus,Oxycheilinus_digrammus,1,14
160,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
160,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
160,Labridae,Oxycheilinus,digrammus,Oxycheilinus_digrammus,1,15
161,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
161,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
162,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
